,File Size,Month,Date,Time,File Name,Recording Status,Energy in first 5 secs
391,488,Jul,11,06:05,20220711_130506.WAV,very small but no data,0.0
392,488,Jul,11,06:05,20220711_130507.WAV,very small but no data,0.0
393,488,Jul,11,06:05,20220711_130508.WAV,very small but no data,0.0
394,488,Jul,11,06:05,20220711_130509.WAV,very small but no data,0.0
395,488,Jul,11,06:05,20220711_130510.WAV,very small but no data,0.0
396,488,Jul,11,06:05,20220711_130511.WAV,very small but no data,0.0
397,488,Jul,11,06:05,20220711_130512.WAV,very small but no data,0.0
398,488,Jul,11,06:05,20220711_130513.WAV,very small but no data,0.0
399,488,Jul,11,06:05,20220711_130514.WAV,very small but no data,0.0
400,488,Jul,11,06:05,20220711_130515.WAV,very small but no data,0.0
401,488,Jul,11,06:05,20220711_130516.WAV,very small but no data,0.0
402,488,Jul,11,06:05,20220711_130517.WAV,very small but no data,0.0
403,488,Jul,11,06:05,20220711_130518.WAV,very small but no data,0.0
404,488,Jul,11,06:05,20220711_130519.WAV,very small but no data,0.0
405,488,Jul,11,06:05,20220711_130520.WAV,very small but no data,0.0
406,488,Jul,11,06:05,20220711_130521.WAV,very small but no data,0.0
407,488,Jul,11,06:05,20220711_130522.WAV,very small but no data,0.0
408,488,Jul,11,06:05,20220711_130523.WAV,very small but no data,0.0
409,488,Jul,11,06:05,20220711_130524.WAV,very small but no data,0.0
410,488,Jul,11,06:05,20220711_130525.WAV,very small but no data,0.0
411,488,Jul,11,06:05,20220711_130526.WAV,very small but no data,0.0
412,488,Jul,11,06:05,20220711_130527.WAV,very small but no data,0.0
413,488,Jul,11,06:05,20220711_130528.WAV,very small but no data,0.0
414,488,Jul,11,06:05,20220711_130529.WAV,very small but no data,0.0
415,488,Jul,11,06:05,20220711_130530.WAV,very small but no data,0.0
416,488,Jul,11,06:05,20220711_130531.WAV,very small but no data,0.0
417,488,Jul,11,06:05,20220711_130532.WAV,very small but no data,0.0
418,488,Jul,11,06:05,20220711_130533.WAV,very small but no data,0.0
419,488,Jul,11,06:05,20220711_130534.WAV,very small but no data,0.0
420,488,Jul,11,06:05,20220711_130535.WAV,very small but no data,0.0
421,488,Jul,11,06:05,20220711_130536.WAV,very small but no data,0.0
422,488,Jul,11,06:05,20220711_130537.WAV,very small but no data,0.0
423,488,Jul,11,06:05,20220711_130538.WAV,very small but no data,0.0
424,488,Jul,11,06:05,20220711_130539.WAV,very small but no data,0.0
425,488,Jul,11,06:05,20220711_130540.WAV,very small but no data,0.0
426,488,Jul,11,06:05,20220711_130541.WAV,very small but no data,0.0
427,488,Jul,11,06:05,20220711_130542.WAV,very small but no data,0.0
428,488,Jul,11,06:05,20220711_130543.WAV,very small but no data,0.0
429,488,Jul,11,06:05,20220711_130544.WAV,very small but no data,0.0
430,488,Jul,11,06:05,20220711_130545.WAV,very small but no data,0.0
431,488,Jul,11,06:05,20220711_130546.WAV,very small but no data,0.0
432,488,Jul,11,06:05,20220711_130547.WAV,very small but no data,0.0
433,488,Jul,11,06:05,20220711_130548.WAV,very small but no data,0.0
434,488,Jul,11,06:05,20220711_130549.WAV,very small but no data,0.0
435,488,Jul,11,06:05,20220711_130550.WAV,very small but no data,0.0
436,488,Jul,11,06:05,20220711_130551.WAV,very small but no data,0.0
437,488,Jul,11,06:05,20220711_130552.WAV,very small but no data,0.0
438,488,Jul,11,06:05,20220711_130553.WAV,very small but no data,0.0
439,488,Jul,11,06:05,20220711_130554.WAV,very small but no data,0.0
440,488,Jul,11,06:05,20220711_130555.WAV,very small but no data,0.0
441,488,Jul,11,06:05,20220711_130556.WAV,very small but no data,0.0
442,488,Jul,11,06:05,20220711_130557.WAV,very small but no data,0.0
443,488,Jul,11,06:05,20220711_130558.WAV,very small but no data,0.0
444,488,Jul,11,06:05,20220711_130559.WAV,very small but no data,0.0
445,488,Jul,11,06:05,20220711_130600.WAV,very small but no data,0.0
446,488,Jul,11,06:06,20220711_130601.WAV,very small but no data,0.0
447,488,Jul,11,06:06,20220711_130602.WAV,very small but no data,0.0
448,488,Jul,11,06:06,20220711_130603.WAV,very small but no data,0.0
449,488,Jul,11,06:06,20220711_130604.WAV,very small but no data,0.0
450,488,Jul,11,06:06,20220711_130605.WAV,very small but no data,0.0
451,488,Jul,11,06:06,20220711_130606.WAV,very small but no data,0.0
452,488,Jul,11,06:06,20220711_130607.WAV,very small but no data,0.0
453,488,Jul,11,06:06,20220711_130608.WAV,very small but no data,0.0
454,488,Jul,11,06:06,20220711_130609.WAV,very small but no data,0.0
455,488,Jul,11,06:06,20220711_130610.WAV,very small but no data,0.0
456,488,Jul,11,06:06,20220711_130611.WAV,very small but no data,0.0
457,488,Jul,11,06:06,20220711_130612.WAV,very small but no data,0.0
458,488,Jul,11,06:06,20220711_130613.WAV,very small but no data,0.0
459,488,Jul,11,06:06,20220711_130614.WAV,very small but no data,0.0
460,488,Jul,11,06:06,20220711_130615.WAV,very small but no data,0.0
461,488,Jul,11,06:06,20220711_130616.WAV,very small but no data,0.0
462,488,Jul,11,06:06,20220711_130617.WAV,very small but no data,0.0
463,488,Jul,11,06:06,20220711_130618.WAV,very small but no data,0.0
464,488,Jul,11,06:06,20220711_130619.WAV,very small but no data,0.0
465,488,Jul,11,06:06,20220711_130620.WAV,very small but no data,0.0
466,488,Jul,11,06:06,20220711_130621.WAV,very small but no data,0.0
467,488,Jul,11,06:06,20220711_130622.WAV,very small but no data,0.0
468,488,Jul,11,06:06,20220711_130623.WAV,very small but no data,0.0
469,488,Jul,11,06:06,20220711_130624.WAV,very small but no data,0.0
470,488,Jul,11,06:06,20220711_130625.WAV,very small but no data,0.0
471,488,Jul,11,06:06,20220711_130626.WAV,very small but no data,0.0
472,488,Jul,11,06:06,20220711_130627.WAV,very small but no data,0.0
473,488,Jul,11,06:06,20220711_130628.WAV,very small but no data,0.0
474,488,Jul,11,06:06,20220711_130629.WAV,very small but no data,0.0
475,488,Jul,11,06:06,20220711_130630.WAV,very small but no data,0.0
476,488,Jul,11,06:06,20220711_130631.WAV,very small but no data,0.0
477,488,Jul,11,06:06,20220711_130632.WAV,very small but no data,0.0
478,488,Jul,11,06:06,20220711_130633.WAV,very small but no data,0.0
479,488,Jul,11,06:06,20220711_130634.WAV,very small but no data,0.0
480,488,Jul,11,06:06,20220711_130635.WAV,very small but no data,0.0
481,488,Jul,11,06:06,20220711_130636.WAV,very small but no data,0.0
482,488,Jul,11,06:06,20220711_130637.WAV,very small but no data,0.0
483,488,Jul,11,06:06,20220711_130638.WAV,very small but no data,0.0
484,488,Jul,11,06:06,20220711_130639.WAV,very small but no data,0.0
485,488,Jul,11,06:06,20220711_130640.WAV,very small but no data,0.0
486,488,Jul,11,06:06,20220711_130641.WAV,very small but no data,0.0
487,488,Jul,11,06:06,20220711_130642.WAV,very small but no data,0.0
488,488,Jul,11,06:06,20220711_130643.WAV,very small but no data,0.0
489,488,Jul,11,06:06,20220711_130644.WAV,very small but no data,0.0
490,488,Jul,11,06:06,20220711_130645.WAV,very small but no data,0.0
491,488,Jul,11,06:06,20220711_130646.WAV,very small but no data,0.0
492,488,Jul,11,06:06,20220711_130647.WAV,very small but no data,0.0
493,488,Jul,11,06:06,20220711_130648.WAV,very small but no data,0.0
494,488,Jul,11,06:06,20220711_130649.WAV,very small but no data,0.0
495,488,Jul,11,06:06,20220711_130650.WAV,very small but no data,0.0
496,488,Jul,11,06:06,20220711_130651.WAV,very small but no data,0.0
497,488,Jul,11,06:06,20220711_130652.WAV,very small but no data,0.0
498,488,Jul,11,06:06,20220711_130653.WAV,very small but no data,0.0
499,488,Jul,11,06:06,20220711_130654.WAV,very small but no data,0.0
500,488,Jul,11,06:06,20220711_130655.WAV,very small but no data,0.0
501,488,Jul,11,06:06,20220711_130656.WAV,very small but no data,0.0
502,488,Jul,11,06:06,20220711_130657.WAV,very small but no data,0.0
503,488,Jul,11,06:06,20220711_130658.WAV,very small but no data,0.0
504,488,Jul,11,06:06,20220711_130659.WAV,very small but no data,0.0
505,488,Jul,11,06:06,20220711_130700.WAV,very small but no data,0.0
506,488,Jul,11,06:07,20220711_130701.WAV,very small but no data,0.0
507,488,Jul,11,06:07,20220711_130702.WAV,very small but no data,0.0
508,488,Jul,11,06:07,20220711_130703.WAV,very small but no data,0.0
509,488,Jul,11,06:07,20220711_130704.WAV,very small but no data,0.0
510,488,Jul,11,06:07,20220711_130705.WAV,very small but no data,0.0
511,488,Jul,11,06:07,20220711_130706.WAV,very small but no data,0.0
512,488,Jul,11,06:07,20220711_130707.WAV,very small but no data,0.0
513,488,Jul,11,06:07,20220711_130708.WAV,very small but no data,0.0
514,488,Jul,11,06:07,20220711_130709.WAV,very small but no data,0.0
515,488,Jul,11,06:07,20220711_130710.WAV,very small but no data,0.0
516,488,Jul,11,06:07,20220711_130711.WAV,very small but no data,0.0
517,488,Jul,11,06:07,20220711_130712.WAV,very small but no data,0.0
518,488,Jul,11,06:07,20220711_130713.WAV,very small but no data,0.0
519,488,Jul,11,06:07,20220711_130714.WAV,very small but no data,0.0
520,488,Jul,11,06:07,20220711_130715.WAV,very small but no data,0.0
521,488,Jul,11,06:07,20220711_130716.WAV,very small but no data,0.0
522,488,Jul,11,06:07,20220711_130717.WAV,very small but no data,0.0
523,488,Jul,11,06:07,20220711_130718.WAV,very small but no data,0.0
524,488,Jul,11,06:07,20220711_130719.WAV,very small but no data,0.0
525,488,Jul,11,06:07,20220711_130720.WAV,very small but no data,0.0
526,488,Jul,11,06:07,20220711_130721.WAV,very small but no data,0.0
527,488,Jul,11,06:07,20220711_130722.WAV,very small but no data,0.0
528,488,Jul,11,06:07,20220711_130723.WAV,very small but no data,0.0
529,488,Jul,11,06:07,20220711_130724.WAV,very small but no data,0.0
530,488,Jul,11,06:07,20220711_130725.WAV,very small but no data,0.0
531,488,Jul,11,06:07,20220711_130726.WAV,very small but no data,0.0
532,488,Jul,11,06:07,20220711_130727.WAV,very small but no data,0.0
533,488,Jul,11,06:07,20220711_130728.WAV,very small but no data,0.0
534,488,Jul,11,06:07,20220711_130729.WAV,very small but no data,0.0
535,488,Jul,11,06:07,20220711_130730.WAV,very small but no data,0.0
536,488,Jul,11,06:07,20220711_130731.WAV,very small but no data,0.0
537,488,Jul,11,06:07,20220711_130732.WAV,very small but no data,0.0
538,488,Jul,11,06:07,20220711_130733.WAV,very small but no data,0.0
539,488,Jul,11,06:07,20220711_130734.WAV,very small but no data,0.0
540,488,Jul,11,06:07,20220711_130735.WAV,very small but no data,0.0
541,488,Jul,11,06:07,20220711_130736.WAV,very small but no data,0.0
542,488,Jul,11,06:07,20220711_130737.WAV,very small but no data,0.0
543,488,Jul,11,06:07,20220711_130738.WAV,very small but no data,0.0
544,488,Jul,11,06:07,20220711_130739.WAV,very small but no data,0.0
545,488,Jul,11,06:07,20220711_130740.WAV,very small but no data,0.0
546,488,Jul,11,06:07,20220711_130741.WAV,very small but no data,0.0
547,488,Jul,11,06:07,20220711_130742.WAV,very small but no data,0.0
548,488,Jul,11,06:07,20220711_130743.WAV,very small but no data,0.0
549,488,Jul,11,06:07,20220711_130744.WAV,very small but no data,0.0
550,488,Jul,11,06:07,20220711_130745.WAV,very small but no data,0.0
551,488,Jul,11,06:07,20220711_130746.WAV,very small but no data,0.0
552,488,Jul,11,06:07,20220711_130747.WAV,very small but no data,0.0
553,488,Jul,11,06:07,20220711_130748.WAV,very small but no data,0.0
554,488,Jul,11,06:07,20220711_130749.WAV,very small but no data,0.0
555,488,Jul,11,06:07,20220711_130750.WAV,very small but no data,0.0
556,488,Jul,11,06:07,20220711_130751.WAV,very small but no data,0.0
557,488,Jul,11,06:07,20220711_130752.WAV,very small but no data,0.0
558,488,Jul,11,06:07,20220711_130753.WAV,very small but no data,0.0
559,488,Jul,11,06:07,20220711_130754.WAV,very small but no data,0.0
560,488,Jul,11,06:07,20220711_130755.WAV,very small but no data,0.0
561,488,Jul,11,06:07,20220711_130756.WAV,very small but no data,0.0
562,488,Jul,11,06:07,20220711_130757.WAV,very small but no data,0.0
563,488,Jul,11,06:07,20220711_130758.WAV,very small but no data,0.0
564,488,Jul,11,06:07,20220711_130759.WAV,very small but no data,0.0
565,488,Jul,11,06:07,20220711_130800.WAV,very small but no data,0.0
566,488,Jul,11,06:08,20220711_130801.WAV,very small but no data,0.0
567,488,Jul,11,06:08,20220711_130802.WAV,very small but no data,0.0
568,488,Jul,11,06:08,20220711_130803.WAV,very small but no data,0.0
569,488,Jul,11,06:08,20220711_130804.WAV,very small but no data,0.0
570,488,Jul,11,06:08,20220711_130805.WAV,very small but no data,0.0
571,488,Jul,11,06:08,20220711_130806.WAV,very small but no data,0.0
572,488,Jul,11,06:08,20220711_130807.WAV,very small but no data,0.0
573,488,Jul,11,06:08,20220711_130808.WAV,very small but no data,0.0
574,488,Jul,11,06:08,20220711_130809.WAV,very small but no data,0.0
575,488,Jul,11,06:08,20220711_130810.WAV,very small but no data,0.0
576,488,Jul,11,06:08,20220711_130811.WAV,very small but no data,0.0
577,488,Jul,11,06:08,20220711_130812.WAV,very small but no data,0.0
578,488,Jul,11,06:08,20220711_130813.WAV,very small but no data,0.0
579,488,Jul,11,06:08,20220711_130814.WAV,very small but no data,0.0
580,488,Jul,11,06:08,20220711_130815.WAV,very small but no data,0.0
581,488,Jul,11,06:08,20220711_130816.WAV,very small but no data,0.0
582,488,Jul,11,06:08,20220711_130817.WAV,very small but no data,0.0
583,488,Jul,11,06:08,20220711_130818.WAV,very small but no data,0.0
584,488,Jul,11,06:08,20220711_130819.WAV,very small but no data,0.0
585,488,Jul,11,06:08,20220711_130820.WAV,very small but no data,0.0
586,488,Jul,11,06:08,20220711_130821.WAV,very small but no data,0.0
587,488,Jul,11,06:08,20220711_130822.WAV,very small but no data,0.0
588,488,Jul,11,06:08,20220711_130823.WAV,very small but no data,0.0
589,488,Jul,11,06:08,20220711_130824.WAV,very small but no data,0.0
590,488,Jul,11,06:08,20220711_130825.WAV,very small but no data,0.0
591,488,Jul,11,06:08,20220711_130826.WAV,very small but no data,0.0
592,488,Jul,11,06:08,20220711_130827.WAV,very small but no data,0.0
593,488,Jul,11,06:08,20220711_130828.WAV,very small but no data,0.0
594,488,Jul,11,06:08,20220711_130829.WAV,very small but no data,0.0
595,488,Jul,11,06:08,20220711_130830.WAV,very small but no data,0.0
596,488,Jul,11,06:08,20220711_130831.WAV,very small but no data,0.0
597,488,Jul,11,06:08,20220711_130832.WAV,very small but no data,0.0
598,488,Jul,11,06:08,20220711_130833.WAV,very small but no data,0.0
599,488,Jul,11,06:08,20220711_130834.WAV,very small but no data,0.0
600,488,Jul,11,06:08,20220711_130835.WAV,very small but no data,0.0
601,488,Jul,11,06:08,20220711_130836.WAV,very small but no data,0.0
602,488,Jul,11,06:08,20220711_130837.WAV,very small but no data,0.0
603,488,Jul,11,06:08,20220711_130838.WAV,very small but no data,0.0
604,488,Jul,11,06:08,20220711_130839.WAV,very small but no data,0.0
605,488,Jul,11,06:08,20220711_130840.WAV,very small but no data,0.0
606,488,Jul,11,06:08,20220711_130841.WAV,very small but no data,0.0
607,488,Jul,11,06:08,20220711_130842.WAV,very small but no data,0.0
608,488,Jul,11,06:08,20220711_130843.WAV,very small but no data,0.0
609,488,Jul,11,06:08,20220711_130844.WAV,very small but no data,0.0
610,488,Jul,11,06:08,20220711_130845.WAV,very small but no data,0.0
611,488,Jul,11,06:08,20220711_130846.WAV,very small but no data,0.0
612,488,Jul,11,06:08,20220711_130847.WAV,very small but no data,0.0
613,488,Jul,11,06:08,20220711_130848.WAV,very small but no data,0.0
614,488,Jul,11,06:08,20220711_130849.WAV,very small but no data,0.0
615,488,Jul,11,06:08,20220711_130850.WAV,very small but no data,0.0
616,488,Jul,11,06:08,20220711_130851.WAV,very small but no data,0.0
617,488,Jul,11,06:08,20220711_130852.WAV,very small but no data,0.0
618,488,Jul,11,06:08,20220711_130853.WAV,very small but no data,0.0
619,488,Jul,11,06:08,20220711_130854.WAV,very small but no data,0.0
620,488,Jul,11,06:08,20220711_130855.WAV,very small but no data,0.0
621,488,Jul,11,06:08,20220711_130856.WAV,very small but no data,0.0
622,488,Jul,11,06:08,20220711_130857.WAV,very small but no data,0.0
623,488,Jul,11,06:08,20220711_130858.WAV,very small but no data,0.0
624,488,Jul,11,06:08,20220711_130859.WAV,very small but no data,0.0
625,488,Jul,11,06:08,20220711_130900.WAV,very small but no data,0.0
626,488,Jul,11,06:09,20220711_130901.WAV,very small but no data,0.0
627,488,Jul,11,06:09,20220711_130902.WAV,very small but no data,0.0
628,488,Jul,11,06:09,20220711_130903.WAV,very small but no data,0.0
629,488,Jul,11,06:09,20220711_130904.WAV,very small but no data,0.0
630,488,Jul,11,06:09,20220711_130905.WAV,very small but no data,0.0
631,488,Jul,11,06:09,20220711_130906.WAV,very small but no data,0.0
632,488,Jul,11,06:09,20220711_130907.WAV,very small but no data,0.0
633,488,Jul,11,06:09,20220711_130908.WAV,very small but no data,0.0
634,488,Jul,11,06:09,20220711_130909.WAV,very small but no data,0.0
635,488,Jul,11,06:09,20220711_130910.WAV,very small but no data,0.0
636,488,Jul,11,06:09,20220711_130911.WAV,very small but no data,0.0
637,488,Jul,11,06:09,20220711_130912.WAV,very small but no data,0.0
638,488,Jul,11,06:09,20220711_130913.WAV,very small but no data,0.0
639,488,Jul,11,06:09,20220711_130914.WAV,very small but no data,0.0
640,488,Jul,11,06:09,20220711_130915.WAV,very small but no data,0.0
641,488,Jul,11,06:09,20220711_130916.WAV,very small but no data,0.0
642,488,Jul,11,06:09,20220711_130917.WAV,very small but no data,0.0
643,488,Jul,11,06:09,20220711_130918.WAV,very small but no data,0.0
644,488,Jul,11,06:09,20220711_130919.WAV,very small but no data,0.0
645,488,Jul,11,06:09,20220711_130920.WAV,very small but no data,0.0
646,488,Jul,11,06:09,20220711_130921.WAV,very small but no data,0.0
647,488,Jul,11,06:09,20220711_130922.WAV,very small but no data,0.0
648,488,Jul,11,06:09,20220711_130923.WAV,very small but no data,0.0
649,488,Jul,11,06:09,20220711_130924.WAV,very small but no data,0.0
650,488,Jul,11,06:09,20220711_130925.WAV,very small but no data,0.0
651,488,Jul,11,06:09,20220711_130926.WAV,very small but no data,0.0
652,488,Jul,11,06:09,20220711_130927.WAV,very small but no data,0.0
653,488,Jul,11,06:09,20220711_130928.WAV,very small but no data,0.0
654,488,Jul,11,06:09,20220711_130929.WAV,very small but no data,0.0
655,488,Jul,11,06:09,20220711_130930.WAV,very small but no data,0.0
656,488,Jul,11,06:09,20220711_130931.WAV,very small but no data,0.0
657,488,Jul,11,06:09,20220711_130932.WAV,very small but no data,0.0
658,488,Jul,11,06:09,20220711_130933.WAV,very small but no data,0.0
659,488,Jul,11,06:09,20220711_130934.WAV,very small but no data,0.0
660,488,Jul,11,06:09,20220711_130935.WAV,very small but no data,0.0
661,488,Jul,11,06:09,20220711_130936.WAV,very small but no data,0.0
662,488,Jul,11,06:09,20220711_130937.WAV,very small but no data,0.0
663,488,Jul,11,06:09,20220711_130938.WAV,very small but no data,0.0
664,488,Jul,11,06:09,20220711_130939.WAV,very small but no data,0.0
665,488,Jul,11,06:09,20220711_130940.WAV,very small but no data,0.0
666,488,Jul,11,06:09,20220711_130941.WAV,very small but no data,0.0
667,488,Jul,11,06:09,20220711_130942.WAV,very small but no data,0.0
668,488,Jul,11,06:09,20220711_130943.WAV,very small but no data,0.0
669,488,Jul,11,06:09,20220711_130944.WAV,very small but no data,0.0
670,488,Jul,11,06:09,20220711_130945.WAV,very small but no data,0.0
671,488,Jul,11,06:09,20220711_130946.WAV,very small but no data,0.0
672,488,Jul,11,06:09,20220711_130947.WAV,very small but no data,0.0
673,488,Jul,11,06:09,20220711_130948.WAV,very small but no data,0.0
674,488,Jul,11,06:09,20220711_130949.WAV,very small but no data,0.0
675,488,Jul,11,06:09,20220711_130950.WAV,very small but no data,0.0
676,488,Jul,11,06:09,20220711_130951.WAV,very small but no data,0.0
677,488,Jul,11,06:09,20220711_130952.WAV,very small but no data,0.0
678,488,Jul,11,06:09,20220711_130953.WAV,very small but no data,0.0
679,488,Jul,11,06:09,20220711_130954.WAV,very small but no data,0.0
680,488,Jul,11,06:09,20220711_130955.WAV,very small but no data,0.0
681,488,Jul,11,06:09,20220711_130956.WAV,very small but no data,0.0
682,488,Jul,11,06:09,20220711_130957.WAV,very small but no data,0.0
683,488,Jul,11,06:09,20220711_130958.WAV,very small but no data,0.0
684,488,Jul,11,06:09,20220711_130959.WAV,very small but no data,0.0
685,488,Jul,11,06:09,20220711_131000.WAV,very small but no data,0.0
686,488,Jul,11,06:10,20220711_131001.WAV,very small but no data,0.0
687,488,Jul,11,06:10,20220711_131002.WAV,very small but no data,0.0
688,488,Jul,11,06:10,20220711_131003.WAV,very small but no data,0.0
689,488,Jul,11,06:10,20220711_131004.WAV,very small but no data,0.0
690,488,Jul,11,06:10,20220711_131005.WAV,very small but no data,0.0
691,488,Jul,11,06:10,20220711_131006.WAV,very small but no data,0.0
692,488,Jul,11,06:10,20220711_131007.WAV,very small but no data,0.0
693,488,Jul,11,06:10,20220711_131008.WAV,very small but no data,0.0
694,488,Jul,11,06:10,20220711_131009.WAV,very small but no data,0.0
695,488,Jul,11,06:10,20220711_131010.WAV,very small but no data,0.0
696,488,Jul,11,06:10,20220711_131011.WAV,very small but no data,0.0
697,488,Jul,11,06:10,20220711_131012.WAV,very small but no data,0.0
698,488,Jul,11,06:10,20220711_131013.WAV,very small but no data,0.0
699,488,Jul,11,06:10,20220711_131014.WAV,very small but no data,0.0
700,488,Jul,11,06:10,20220711_131015.WAV,very small but no data,0.0
701,488,Jul,11,06:10,20220711_131016.WAV,very small but no data,0.0
702,488,Jul,11,06:10,20220711_131017.WAV,very small but no data,0.0
703,488,Jul,11,06:10,20220711_131018.WAV,very small but no data,0.0
704,488,Jul,11,06:10,20220711_131019.WAV,very small but no data,0.0
705,488,Jul,11,06:10,20220711_131020.WAV,very small but no data,0.0
706,488,Jul,11,06:10,20220711_131021.WAV,very small but no data,0.0
707,488,Jul,11,06:10,20220711_131022.WAV,very small but no data,0.0
708,488,Jul,11,06:10,20220711_131023.WAV,very small but no data,0.0
709,488,Jul,11,06:10,20220711_131024.WAV,very small but no data,0.0
710,488,Jul,11,06:10,20220711_131025.WAV,very small but no data,0.0
711,488,Jul,11,06:10,20220711_131026.WAV,very small but no data,0.0
712,488,Jul,11,06:10,20220711_131027.WAV,very small but no data,0.0
713,488,Jul,11,06:10,20220711_131028.WAV,very small but no data,0.0
714,488,Jul,11,06:10,20220711_131029.WAV,very small but no data,0.0
715,488,Jul,11,06:10,20220711_131030.WAV,very small but no data,0.0
716,488,Jul,11,06:10,20220711_131031.WAV,very small but no data,0.0
717,488,Jul,11,06:10,20220711_131032.WAV,very small but no data,0.0
718,488,Jul,11,06:10,20220711_131033.WAV,very small but no data,0.0
719,488,Jul,11,06:10,20220711_131034.WAV,very small but no data,0.0
720,488,Jul,11,06:10,20220711_131035.WAV,very small but no data,0.0
721,488,Jul,11,06:10,20220711_131036.WAV,very small but no data,0.0
722,488,Jul,11,06:10,20220711_131037.WAV,very small but no data,0.0
723,488,Jul,11,06:10,20220711_131038.WAV,very small but no data,0.0
724,488,Jul,11,06:10,20220711_131039.WAV,very small but no data,0.0
725,488,Jul,11,06:10,20220711_131040.WAV,very small but no data,0.0
726,488,Jul,11,06:10,20220711_131041.WAV,very small but no data,0.0
727,488,Jul,11,06:10,20220711_131042.WAV,very small but no data,0.0
728,488,Jul,11,06:10,20220711_131043.WAV,very small but no data,0.0
729,488,Jul,11,06:10,20220711_131044.WAV,very small but no data,0.0
730,488,Jul,11,06:10,20220711_131045.WAV,very small but no data,0.0
731,488,Jul,11,06:10,20220711_131046.WAV,very small but no data,0.0
732,488,Jul,11,06:10,20220711_131047.WAV,very small but no data,0.0
733,488,Jul,11,06:10,20220711_131048.WAV,very small but no data,0.0
734,488,Jul,11,06:10,20220711_131049.WAV,very small but no data,0.0
735,488,Jul,11,06:10,20220711_131050.WAV,very small but no data,0.0
736,488,Jul,11,06:10,20220711_131051.WAV,very small but no data,0.0
737,488,Jul,11,06:10,20220711_131052.WAV,very small but no data,0.0
738,488,Jul,11,06:10,20220711_131053.WAV,very small but no data,0.0
739,488,Jul,11,06:10,20220711_131054.WAV,very small but no data,0.0
740,488,Jul,11,06:10,20220711_131055.WAV,very small but no data,0.0
741,488,Jul,11,06:10,20220711_131056.WAV,very small but no data,0.0
742,488,Jul,11,06:10,20220711_131057.WAV,very small but no data,0.0
743,488,Jul,11,06:10,20220711_131058.WAV,very small but no data,0.0
744,488,Jul,11,06:10,20220711_131059.WAV,very small but no data,0.0
745,488,Jul,11,06:10,20220711_131100.WAV,very small but no data,0.0
746,488,Jul,11,06:11,20220711_131101.WAV,very small but no data,0.0
747,488,Jul,11,06:11,20220711_131102.WAV,very small but no data,0.0
748,488,Jul,11,06:11,20220711_131103.WAV,very small but no data,0.0
749,488,Jul,11,06:11,20220711_131104.WAV,very small but no data,0.0
750,488,Jul,11,06:11,20220711_131105.WAV,very small but no data,0.0
751,488,Jul,11,06:11,20220711_131106.WAV,very small but no data,0.0
752,488,Jul,11,06:11,20220711_131107.WAV,very small but no data,0.0
753,488,Jul,11,06:11,20220711_131108.WAV,very small but no data,0.0
754,488,Jul,11,06:11,20220711_131109.WAV,very small but no data,0.0
755,488,Jul,11,06:11,20220711_131110.WAV,very small but no data,0.0
756,488,Jul,11,06:11,20220711_131111.WAV,very small but no data,0.0
757,488,Jul,11,06:11,20220711_131112.WAV,very small but no data,0.0
758,488,Jul,11,06:11,20220711_131113.WAV,very small but no data,0.0
759,488,Jul,11,06:11,20220711_131114.WAV,very small but no data,0.0
760,488,Jul,11,06:11,20220711_131115.WAV,very small but no data,0.0
761,488,Jul,11,06:11,20220711_131116.WAV,very small but no data,0.0
762,488,Jul,11,06:11,20220711_131117.WAV,very small but no data,0.0
763,488,Jul,11,06:11,20220711_131118.WAV,very small but no data,0.0
764,488,Jul,11,06:11,20220711_131119.WAV,very small but no data,0.0
765,488,Jul,11,06:11,20220711_131120.WAV,very small but no data,0.0
766,488,Jul,11,06:11,20220711_131121.WAV,very small but no data,0.0
767,488,Jul,11,06:11,20220711_131122.WAV,very small but no data,0.0
768,488,Jul,11,06:11,20220711_131123.WAV,very small but no data,0.0
769,488,Jul,11,06:11,20220711_131124.WAV,very small but no data,0.0
770,488,Jul,11,06:11,20220711_131125.WAV,very small but no data,0.0
771,488,Jul,11,06:11,20220711_131126.WAV,very small but no data,0.0
772,488,Jul,11,06:11,20220711_131127.WAV,very small but no data,0.0
773,488,Jul,11,06:11,20220711_131128.WAV,very small but no data,0.0
774,488,Jul,11,06:11,20220711_131129.WAV,very small but no data,0.0
775,488,Jul,11,06:11,20220711_131130.WAV,very small but no data,0.0
776,488,Jul,11,06:11,20220711_131131.WAV,very small but no data,0.0
777,488,Jul,11,06:11,20220711_131132.WAV,very small but no data,0.0
778,488,Jul,11,06:11,20220711_131133.WAV,very small but no data,0.0
779,488,Jul,11,06:11,20220711_131134.WAV,very small but no data,0.0
780,488,Jul,11,06:11,20220711_131135.WAV,very small but no data,0.0
781,488,Jul,11,06:11,20220711_131136.WAV,very small but no data,0.0
782,488,Jul,11,06:11,20220711_131137.WAV,very small but no data,0.0
783,488,Jul,11,06:11,20220711_131138.WAV,very small but no data,0.0
784,488,Jul,11,06:11,20220711_131139.WAV,very small but no data,0.0
785,488,Jul,11,06:11,20220711_131140.WAV,very small but no data,0.0
786,488,Jul,11,06:11,20220711_131141.WAV,very small but no data,0.0
787,488,Jul,11,06:11,20220711_131142.WAV,very small but no data,0.0
788,488,Jul,11,06:11,20220711_131143.WAV,very small but no data,0.0
789,488,Jul,11,06:11,20220711_131144.WAV,very small but no data,0.0
